product_id,ingredient_name,priority
19660402003155,곡류가공품,1
19660402003155,팜올레인유,2
19660402003155,복합조미식품,3
196900860031025,물엿,1
196900860031025,설탕,2
196900860031025,합성향료,3
196900860031025,합성향료,4
196900860031025,합성향료,5
196900860031025,합성향료,6
196900860031025,합성향료,7
196900860031025,당류가공품,8
196900860031025,모과추출물,9
196900860031025,허브추출물,10
196900860031025,혼합식용유,11
196900860031025,유화제,12
196900860031234,준초콜릿,1
196900860031234,과자류,2
196900860031244,식물성크림,1
196900860031244,과자,2
196900860031244,과자,3
196900860031244,합성향료,4
196900860031244,합성향료,5
196900860031254,과자,1
196900860031254,식물성크림,2
196900860031264,식물성크림,1
196900860031264,과자,2
196900860031328,식물성크림,1
196900860031328,과자,2
196900860031328,복분자딸기과즙분말,3
196900860031328,과자,4
196900860031328,구연산,5
196900860031328,혼합제제,6
196900860031328,혼합제제,7
196903640041629,묵류,1
196903640041629,기타과당,2
196903640041629,설탕,3
196903640041629,정제수,4
196903640041629,향신료조제품,5
196903640041629,양파,6
196903640041629,사이다,7
196903640041629,물엿,8
196903640041629,고추장,9
196903640041629,발효식초,10
196903640041629,고춧가루,11
196903640041629,L-글루탐산나트륨,12
196903640041629,양조간장,13
196903640041629,과채가공품,14
196903640041629,마늘,15
196903640041629,아세틸아디핀산이전분,16
196903640041629,소스,17
196903640041629,소스,18
196903640041629,소스,19
196903640041629,파프리카추출색소,20
196903640041629,정제소금,21
196903640041629,무수구연산,22
196903640041629,DL-사과산,23
196903640041631,호박산이나트륨,1
196903640041631,5-이노신산이나트륨,2
196903640041631,핵산아이지,3
196903640041631,복합조미식품,4
196903640041631,글리신,5
196903640041631,정제소금,6
196903640041631,소스,7
196903640041631,기타설탕,8
196903640041631,양조간장,9
196903640041631,복합조미식품,10
196903640041631,소스,11
196903640041631,혼합간장,12
196903640041631,설탕,13
196903640041631,묵류,14
196903640041631,정제수,15
196903640041632,식육추출가공품,1
196903640041632,소스,2
196903640041632,정제소금,3
196903640041632,소스,4
196903640041632,기타과당,5
196903640041632,묵류,6
196903640041632,정제수,7
196903640041632,오이향,8
196903640041632,복합조미식품,9
196903640041633,잔탄검,1
196903640041633,무수구연산,2
196903640041633,호박산이나트륨,3
196903640041633,글리신,4
196903640041633,효모추출물제품,5
196903640041633,핵산아이지,6
196903640041633,카라멜색소,7
196903640041633,젖산,8
196903640041633,복합조미식품,9
196903640041633,소스,10
196903640041633,소스,11
196903640041633,정제소금,12
196903640041633,소스,13
196903640041633,설탕,14
196903640041633,양조간장,15
196903640041633,묵류,16
196903640041633,정제수,17
196903640042010,춘장,1
196903640042010,냉동감자,2
196903640042010,양파,3
196903640042010,돼지고기,4
196903640042010,양배추,5
196903640042010,정제수,6
196903640042010,설탕,7
196903640042010,대파,8
196903640042010,변성전분,9
196903640042010,과.채가공품,10
196903640042010,소스,11
196903640042010,감초추출물,12
196903640042010,생강,13
196903640042010,소스,14
196903640042010,소스,15
196903640042010,채종유(유채유 또는 카놀라유),16
196903640042010,향미유,17
19700144004703,물엿,1
19700144004703,백설탕,2
19700144004703,한천,3
19700144004703,전분가공품,4
19700144004703,홍삼농축액,5
19700144004703,정제소금,6
19700144004703,카라멜색소 Ⅲ,7
19700144004703,향료,8
19700144004703,향료,9
19700144004703,글리세린지방산에스테르,10
19700144004703,l-멘톨,11
197102750034486,기타가공품,1
197102750034486,식품첨가물혼합제제,2
197102750034486,식품첨가물혼합제제,3
197102750034486,밀가루,4
197102750034486,설탕,5
197102750034486,정제수,6
197102750034486,정제수,7
197102750034486,마가린,8
197102750034486,당류가공품,9
197102750034486,변성전분,10
197102750034486,효모,11
197102750034486,사양벌꿀,12
197102750034486,정제소금,13
197102750034486,쌀가루,14
197102750034486,식품첨가물혼합제제,15
197102750034486,기타가공품,16
197102750034486,글리세린지방산에스테르,17
197102750034486,변성전분,18
197102750034486,곡류가공품,19
197102750034486,카라멜색소 Ⅲ,20
197102750034486,곡류가공품,21
197102750034486,향료,22
197102750034486,주정,23
197102750034486,쇼트닝,24
197102750034814,식물성크림,1
197102750034814,당류가공품,2
197102750034814,전란액,3
197102750034814,설탕,4
197102750034814,밀가루,5
197102750034814,난백액,6
197102750034814,난황액,7
197102750034814,채종유(유채유또는카놀라유),8
197102750034814,쇼트닝,9
197102750034814,물엿,10
197102750034814,당류가공품,11
197102750034814,당류가공품,12
197102750034814,우유,13
197102750034814,식품첨가물혼합제제,14
197102750034814,식품첨가물혼합제제,15
197102750034814,식품첨가물혼합제제,16
197102750034814,정제소금,17
197102750034814,식품첨가물혼합제제,18
197102750034814,L-주석산수소칼륨,19
197102750034814,잔탄검,20
197102750035027,곡류가공품,1
197102750035027,유청,2
197102750035027,효모,3
197102750035027,기타가공품,4
197102750035027,가공버터,5
197102750035027,쇼트닝,6
197102750035027,설탕,7
197102750035027,정제수,8
197102750035027,밀가루,9
197102750035027,기타가공품,10
197102750035027,정제소금,11
197102750035027,곡류가공품,12
197102750035027,식품첨가물혼합제제,13
197102750035027,향료,14
197102750035027,주정,15
197102750035027,곡류가공품,16
197102750035027,천일염,17
197102750035027,쇼트닝,18
197102750035027,글리세린지방산에스테르,19
197102750035421,정제수,1
197102750035421,곡류가공품,2
197102750035421,밀가루,3
197102750035421,정제소금,4
197102750035421,식품첨가물혼합제제,5
197102750035432,밀가루,1
197102750035432,정제수,2
197102750035432,채종유(유채유 또는 카놀라유),3
197102750035432,곡류가공품,4
197102750035432,물엿,5
197102750035432,효모,6
197102750035432,정제소금,7
197102750035432,곡류가공품,8
197102750035433,밀가루,1
197102750035433,정제수,2
197102750035433,과.채가공품,3
197102750035433,채종유(유채유 또는 카놀라유),4
197102750035433,곡류가공품,5
197102750035433,물엿,6
197102750035433,효모,7
197102750035433,정제소금,8
197102750035433,곡류가공품,9
197102750035434,밀가루,1
197102750035434,정제수,2
197102750035434,당절임,3
197102750035434,물엿,4
197102750035434,채종유(유채유 또는 카놀라유),5
197102750035434,곡류가공품,6
197102750035434,효모,7
197102750035434,정제소금,8
197102750035434,곡류가공품,9
197102750035434,향료,10
197102750035435,밀가루,1
197102750035435,정제수,2
197102750035435,땅콩 또는 견과류가공품,3
197102750035435,곡류가공품,4
197102750035435,곡류가공품,5
197102750035435,물엿,6
197102750035435,채종유(유채유 또는 카놀라유),7
197102750035435,곡류가공품,8
197102750035435,정제소금,9
197102750035435,효모,10
197102750035435,카라멜색소 Ⅲ,11
197102750035435,곡류가공품,12
197102750035435,곡류가공품,13
197102750035435,향료제제,14
197102750035465,밀가루,1
197102750035465,정제수,2
197102750035465,설탕,3
197102750035465,마가린,4
197102750035465,전란액,5
197102750035465,효모,6
197102750035465,참깨,7
197102750035465,곡류가공품,8
197102750035465,유청,9
197102750035465,정제소금,10
197102750035465,식품첨가물혼합제제,11
197102750035465,쇼트닝,12
197102750035465,기타가공품,13
197102750035465,스테아릴젖산나트륨,14
197102750035465,주정,15
197102750035465,기타가공품,16
197102750035465,식품첨가물혼합제제,17
197102750035479,가공유크림,1
197102750035479,설탕,2
197102750035479,가공유크림,3
197102750035479,난백액,4
197102750035479,밀가루,5
197102750035479,정제수,6
197102750035479,당류가공품,7
197102750035479,난황액,8
197102750035479,우유,9
197102750035479,콩기름(대두유),10
197102750035479,전란액,11
197102750035479,당류가공품,12
197102750035479,당류가공품,13
197102750035479,정제소금,14
197102750035479,일반증류주,15
197102750035479,식품첨가물혼합제제,16
197102750035479,리큐르,17
197102750035479,주정,18
197102750035527,쇼트닝,1
197102750035527,전란액,2
197102750035527,식품첨가물혼합제제,3
197102750035527,당류가공품,4
197102750035527,설탕,5
197102750035527,효모,6
197102750035527,당류가공품,7
197102750035527,버터,8
197102750035527,비타민B1라우릴황산염,9
197102750035527,천일염,10
197102750035527,가공치즈,11
197102750035527,향료,12
197102750035527,향료,13
197102750035527,정제소금,14
197102750035527,전분,15
197102750035527,향료,16
197102750035527,곡류가공품,17
197102750035527,글리세린지방산에스테르,18
197102750035527,기타가공품,19
197102750035527,식품첨가물혼합제제,20
197102750035527,쇼트닝,21
197102750035527,식품첨가물혼합제제,22
197102750035527,주정,23
197102750035527,기타소금,24
197102750035527,식품첨가물혼합제제,25
197102750035527,기타가공품,26
197102750035527,탈지분유,27
197102750035527,마가린,28
197102750035527,정제수,29
197102750035527,밀가루,30
197102750035527,물엿,31
197102750035536,식품첨가물혼합제제,1
197102750035536,비타민B1라우릴황산염,2
197102750035536,식품첨가물혼합제제,3
197102750035536,전분,4
197102750035536,향료,5
197102750035536,정제소금,6
197102750035536,식품첨가물혼합제제,7
197102750035536,땅콩버터,8
197102750035536,당류가공품,9
197102750035536,주정,10
197102750035536,치자황색소,11
197102750035536,마가린,12
197102750035536,식품첨가물혼합제제,13
197102750035536,D-소비톨액,14
197102750035536,마가린,15
197102750035536,물엿,16
197102750035536,정제수,17
197102750035536,당류가공품,18
197102750035536,쇼트닝,19
197102750035536,마가린,20
197102750035536,콩기름(대두유),21
197102750035536,전란액,22
197102750035536,설탕,23
197102750035536,밀가루,24
197102750035536,식품첨가물혼합제제,25
197102750035536,식품첨가물혼합제제,26
197102750035544,빵류,1
197102750035544,식물성크림,2
197102750035544,당류가공품,3
197102750035544,설탕,4
197102750035544,우유,5
197102750035544,코코아분말,6
197102750035544,리큐르,7
197102750035544,글리신,8
197102750035544,식품첨가물혼합제제,9
197102750035640,마가린,1
197102750035640,버터,2
197102750035640,식품첨가물혼합제제,3
197102750035640,밀가루,4
197102750035640,가공유크림,5
197102750035640,식물성크림,6
197102750035640,정제수,7
197102750035640,설탕,8
197102750035640,당류가공품,9
197102750035640,전란액,10
197102750035640,효모,11
197102750035640,주정,12
197102750035640,탈지분유,13
197102750035640,기타소금,14
197102750035640,식품첨가물혼합제제,15
197102750035640,과.채가공품,16
197102750035640,글리세린지방산에스테르,17
197102750035640,쇼트닝,18
197102750035640,리큐르,19
197102750035640,기타가공품,20
197102750035640,곡류가공품,21
197102750035640,식품첨가물혼합제제,22
197102750035640,비타민B1라우릴황산염,23
197102750035643,버터,1
197102750035643,식품첨가물혼합제제,2
197102750035643,전란액,3
197102750035643,당류가공품,4
197102750035643,효모,5
197102750035643,코코아분말,6
197102750035643,주정,7
197102750035643,탈지분유,8
197102750035643,코코아분말,9
197102750035643,기타소금,10
197102750035643,식품첨가물혼합제제,11
197102750035643,기타가공품,12
197102750035643,과.채가공품,13
197102750035643,리큐르,14
197102750035643,식품첨가물혼합제제,15
197102750035643,쇼트닝,16
197102750035643,기타가공품,17
197102750035643,글리세린지방산에스테르,18
197102750035643,식품첨가물혼합제제,19
197102750035643,곡류가공품,20
197102750035643,식품첨가물혼합제제,21
197102750035643,밀가루,22
197102750035643,식물성크림,23
197102750035643,정제수,24
197102750035643,기타코코아가공품,25
197102750035643,설탕,26
197102750035643,가공유크림,27
197102750035665,정제수,1
197102750035665,식품첨가물혼합제제,2
197102750035665,쇼트닝,3
197102750035665,기타가공품,4
197102750035665,글리세린지방산에스테르,5
197102750035665,식품첨가물혼합제제,6
197102750035665,곡류가공품,7
197102750035665,천일염,8
197102750035665,향료,9
197102750035665,전분,10
197102750035665,카라멜색소 Ⅲ,11
197102750035665,식품첨가물혼합제제,12
197102750035665,비타민B1라우릴황산염,13
197102750035665,식품첨가물혼합제제,14
197102750035665,펙틴,15
197102750035665,주정,16
197102750035665,물엿,17
197102750035665,당류가공품,18
197102750035665,밀가루,19
197102750035665,정제수,20
197102750035665,설탕,21
197102750035665,쇼트닝,22
197102750035665,마가린,23
197102750035665,마가린,24
197102750035665,유청,25
197102750035665,당류가공품,26
197102750035665,효모,27
197102750035665,정제소금,28
197102750035665,땅콩버터,29
197102750035676,식품첨가물혼합제제,1
197102750035676,주정,2
197102750035676,식품첨가물혼합제제,3
197102750035676,쇼트닝,4
197102750035676,곡류가공품,5
197102750035676,글리세린지방산에스테르,6
197102750035676,곡류가공품,7
197102750035676,기타가공품,8
197102750035676,정제소금,9
197102750035676,밀가루,10
197102750035676,정제수,11
197102750035676,곡류가공품,12
197102750035676,설탕,13
197102750035676,마가린,14
197102750035676,기타설탕,15
197102750035676,효모,16
197102750035676,카라멜색소 Ⅲ,17
197102750035677,쇼트닝,1
197102750035677,곡류가공품,2
197102750035677,향료,3
197102750035677,글리세린지방산에스테르,4
197102750035677,기타가공품,5
197102750035677,정제소금,6
197102750035677,가공버터,7
197102750035677,유청,8
197102750035677,효모,9
197102750035677,쇼트닝,10
197102750035677,설탕,11
197102750035677,정제수,12
197102750035677,밀가루,13
197102750035695,밀가루,1
197102750035695,정제수,2
197102750035695,설탕,3
197102750035695,쇼트닝,4
197102750035695,전란액,5
197102750035695,곡류가공품,6
197102750035695,효모,7
197102750035695,탈지분유,8
197102750035695,기타가공품,9
197102750035695,기타가공품,10
197102750035695,정제소금,11
197102750035695,주정,12
197102750035695,식품첨가물혼합제제,13
197102750035695,글리세린지방산에스테르,14
197102750035695,기타가공품,15
197102750035695,쇼트닝,16
197102750035695,곡류가공품,17
197102750035695,식품첨가물혼합제제,18
197102750035695,조림류,19
197102750035702,쇼트닝,1
197102750035702,유동파라핀,2
197102750035702,곡류가공품,3
197102750035702,곡류가공품,4
197102750035702,천일염,5
197102750035702,혼합분유,6
197102750035702,효모,7
197102750035702,전란액,8
197102750035702,가공버터,9
197102750035702,기타가공품,10
197102750035702,설탕,11
197102750035702,정제수,12
197102750035702,버터,13
197102750035702,밀가루,14
19710487002129,소스,1
19710487002129,복합조미식품,2
19710487002129,유탕면,3
19720275004136,정제수,1
19720275004136,천일염,2
19720275004136,동결건조딸기분말,3
19720275004136,설탕,4
19720275004136,탈지분유,5
19720275004136,현미유,6
19720275004136,혼합곡물,7
19720275004189,탄산칼슘,1
19720275004189,식품첨가물,2
19720275004189,천일염,3
19720275004189,d-토코페롤(혼합형),4
19720275004189,정제수,5
19720275004189,포도당,6
19720275004189,코코아분말,7
19720275004189,기타가공품,8
19720275004189,코코아매스,9
19720275004189,혼합분유,10
19720275004189,혼합분유,11
19720275004189,갈색설탕,12
19720275004189,팜올레인유,13
19720275004189,혼합곡물,14
19720275004360,곡류가공품,1
19720275004360,팜유류,2
19720275004360,식물성크림,3
19720275004360,포도당,4
19720275004360,기타설탕,5
19720275004360,기타가공품,6
19720275004360,감자전분,7
19720275004360,화학적합성품,8
19720275004360,난황분,9
19720275004360,가공치즈,10
19720275004360,복합조미식품,11
19720275004360,향미유,12
19720275004360,정제소금,13
19720275004360,향신료올레오레진류,14
19720275004360,복합조미식품,15
19720275004361,정제소금,1
19720275004361,화학적합성품,2
19720275004361,난황분,3
19720275004361,혼합제제,4
19720275004361,d-토코페롤(혼합형),5
19720275004361,팜유류,6
19720275004361,곡류가공품,7
19720275004361,식물성크림,8
19720275004361,복합조미식품,9
19720275004361,포도당,10
19720275004361,기타설탕,11
19720275004361,감자전분,12
19720275004366,난황분,1
19720275004366,복합조미식품,2
19720275004366,가공치즈,3
19720275004366,감자전분,4
19720275004366,기타가공품,5
19720275004366,기타설탕,6
19720275004366,포도당,7
19720275004366,식물성크림,8
19720275004366,곡류가공품,9
19720275004366,팜유류,10
19720275004366,향미유,11
19720275004366,유함유가공품,12
19720275004366,화학적합성품,13
19720275004366,복합조미식품,14
19720275004366,정제소금,15
19720275004366,d-토코페롤(혼합형),16
19720275004366,올레오레진 로즈메리,17
19720275004366,정제수,18
1972027500475,혼합곡물,1
1972027500475,팜올레인유,2
1972027500475,크림치즈분말,3
1972027500475,탈지분유,4
1972027500475,설탕,5
1972027500475,포도당,6
1972027500475,건조난황분말,7
1972027500475,탄산칼슘,8
1972027500475,올레오레진로즈메리,9
1972027500475,천일염,10
197202880023894,비타민C,1
197202880023894,구연산,2
197202880023894,아미드펙틴,3
197202880023894,과.채가공품,4
197202880023894,설탕,5
197202880023894,올리고당,6
197202880023894,사과다이스,7
197202880023895,식품첨가물,1
197202880023895,구연산,2
197202880023895,아미드펙틴,3
197202880023895,딸기퓌레,4
197202880023895,백설탕,5
197202880023895,올리고당,6
197202880023895,냉동딸기슬라이스,7
197202880023895,정제수,8
197202880023896,비타민C,1
197202880023896,구연산,2
197202880023896,아미드펙틴,3
197202880023896,과.채가공품,4
197202880023896,설탕,5
197202880023896,올리고당,6
197202880023896,사과다이스,7
197202880024845,백설탕,1
197202880024845,식품첨가물,2
197202880024845,식품첨가물,3
197202880024845,토마토페이스트,4
197202880024845,정제수,5
197202880024845,물엿,6
197202880024845,발효식초,7
197202880024845,정제소금,8
197202880024845,식품첨가물,9
197202880024845,과.채가공품,10
197202880024845,천연향신료,11
197202880024845,과.채가공품,12
197202880024845,효모식품,13
19720347002225,올리브유,1
19720347002225,해바라기유,2
19720347002225,d-토코페롤(혼합형),3
19720347002225,올레오레진 로즈메리,4
19720347002225,규소수지,5
19720347002249,청피망,1
19720347002249,정제소금,2
19720347002249,변성전분,3
19720347002249,설탕,4
19720347002249,정제수,5
19720347002249,식물성유지,6
19720347002249,발효식초,7
19720347002249,토마토페이스트,8
19720347002249,기타과당,9
19720347002249,절임식품,10
19720347002249,소스,11
19720347002249,양파,12
19720347002249,전란액,13
19720347002249,복합조미식품,14
1972044900264,변성전분,1
1972044900264,주정,2
1972044900264,우유,3
1972044900264,베이킹파우더,4
1972044900264,포도당,5
1972044900264,마가린,6
1972044900264,전란액,7
1972044900264,쌀가루,8
1972044900264,정제수,9
1972044900264,설탕,10
1972044900264,통밀가루,11
1972044900266,재제소금(재제조소금),1
1972044900266,주정,2
1972044900266,물엿,3
1972044900266,우유,4
1972044900266,베이킹파우더,5
1972044900266,포도당,6
1972044900266,마가린,7
1972044900266,호두살,8
1972044900266,쌀가루,9
1972044900266,전란액,10
1972044900266,강낭콩,11
1972044900266,팥,12
1972044900266,통밀가루,13
1972044900266,정제수,14
1972044900266,설탕,15
1972044900267,물엿,1
1972044900267,우유,2
1972044900267,베이킹파우더,3
1972044900267,포도당,4
1972044900267,마가린,5
1972044900267,호두살,6
1972044900267,쌀가루,7
1972044900267,전란액,8
1972044900267,통밀가루,9
1972044900267,흰강낭콩,10
1972044900267,정제수,11
1972044900267,설탕,12
1972044900267,재제소금(재제조소금),13
1972044900267,주정,14
1972044900268,재제소금(재제조소금),1
1972044900268,주정,2
1972044900268,물엿,3
1972044900268,우유,4
1972044900268,베이킹파우더,5
1972044900268,포도당,6
1972044900268,마가린,7
1972044900268,호두살,8
1972044900268,전란액,9
1972044900268,강낭콩,10
1972044900268,팥,11
1972044900268,변성전분,12
1972044900268,정제수,13
1972044900268,설탕,14
1972044900268,쌀가루,15
1972044900269,물엿,1
1972044900269,우유,2
1972044900269,베이킹파우더,3
1972044900269,포도당,4
1972044900269,마가린,5
1972044900269,호두살,6
1972044900269,쌀가루,7
1972044900269,전란액,8
1972044900269,밀가루,9
1972044900269,흰강낭콩,10
1972044900269,정제수,11
1972044900269,설탕,12
1972044900269,재제소금(재제조소금),13
1972044900269,주정,14
1972044900270,설탕,1
1972044900270,정제수,2
1972044900270,밀가루,3
1972044900270,팥,4
1972044900270,강낭콩,5
1972044900270,전란액,6
1972044900270,호두,7
1972044900270,마가린,8
1972044900270,포도당,9
1972044900270,팽창제제,10
1972044900270,우유,11
1972044900270,물엿,12
1972044900270,혼합제제,13
1972044900270,재제소금(재제조소금),14
1972044900271,설탕,1
1972044900271,정제수,2
1972044900271,흰강낭콩,3
1972044900271,밀가루,4
1972044900271,전란액,5
1972044900271,호두,6
1972044900271,마가린,7
1972044900271,포도당,8
1972044900271,팽창제제,9
1972044900271,우유,10
1972044900271,물엿,11
1972044900271,혼합제제,12
1972044900271,재제소금(재제조소금),13
197304430031557,에리스리톨,1
197304430031557,야자유,2
197304430031557,코코아매스,3
197304430031557,채종유(유채유 또는 카놀라유),4
197304430031557,코코아분말,5
197304430031557,코코아버터,6
197304430031557,레시틴,7
197304430031557,바닐린,8
197304430031557,폴리글리세린축합리시놀레인산에스테르,9
197304430031557,효소처리스테비아,10
19730618007174,정제소금,1
19730618007174,액상과당,2
19730618007174,혼합간장,3
19730618007174,설탕,4
19730618007174,유럽물레고둥,5
19730618007174,정제수,6
19730618007174,구연산,7
19730618007174,L-글루탐산나트륨제제,8
19730618007175,구연산,1
19730618007175,L-글루탐산나트륨제제,2
19730618007175,정제소금,3
19730618007175,액상과당,4
19730618007175,혼합간장,5
19730618007175,설탕,6
19730618007175,유럽물레고둥,7
19730618007175,정제수,8
19730619001253,소스,1
19730619001253,건면,2
19730619001253,기타가공품,3
19730619001402,가다랑어,1
19730619001402,콩기름(대두유),2
19730619001402,정제수,3
19730619001402,양파엑기스,4
19730619001402,양배추엑기스,5
19730619001402,정제소금,6
19740360009103,정제수,1
19740360009103,곡류가공품,2
19750202004128,커피,1
19750202004128,설탕,2
19750202004131,효소처리스테비아,1
19750202004131,향료,2
19750202004131,커피,3
19750202004131,설탕,4
19750202004131,식물성크림,5
19750202004131,식물성크림,6
19750202004131,혼합제제,7
19750202004131,제삼인산칼슘,8
19750202004131,정제소금,9
19750202004132,설탕,1
19750202004132,식물성크림,2
19750202004132,커피,3
19750202004132,식물성크림,4
19750202004132,코코아분말,5
19750202004132,혼합제제,6
19750202004132,제삼인산칼슘,7
19750202004132,유함유가공품,8
19750202004132,향료,9
19750202004132,정제소금,10
19750202004132,효소처리스테비아,11
19750202004137,커피,1
19750202004137,설탕,2
19750202004137,식물성크림,3
19750202004162,무지방우유함유프리마,1
19750202004162,자일로스슈거,2
19750202004162,커피,3
19750202004165,커피,1
19750202004165,식물성크림,2
19750202004165,설탕,3
19750202004185,향료제제,1
19750202004185,혼합제제,2
19750202004185,식물성크림,3
19750202004185,설탕,4
19750202004185,식물성크림,5
19750202004185,커피,6
19750202004185,제삼인산칼슘,7
19750202004185,효소처리스테비아,8
19750202004186,혼합제제,1
19750202004186,설탕,2
19750202004186,식물성크림,3
19750202004186,식물성크림,4
19750202004186,커피,5
19750202004186,제삼인산칼슘,6
19750202004186,효소처리스테비아,7
19750202004186,향료,8
19750202004256,커피,1
19750202004256,식물성크림,2
19750202004296,식물성크림,1
19750202004296,식물성크림,2
19750202004296,커피,3
19750202004322,커피,1
19750202004322,식물성크림,2
19750202004322,에리스리톨,3
1975020200496,커피,1
1975020200496,설탕,2
1975020200496,식물성크림,3
1975020200498,커피,1
1975020200498,설탕,2
1975020200498,식물성크림,3
19760263004132,합성향료,1
19760263004132,구연산삼나트륨,2
19760263004132,기타가공품,3
19760263004132,합성향료,4
19760263004132,치자황색소,5
19760263004132,혼합제제,6
19760263004132,수크랄로스,7
19760263004132,스테비올배당체,8
19760263004132,치자청색소,9
19760263004132,정제소금,10
19760263004132,정제수,11
19760263004132,과.채가공품,12
19760263004132,폴리덱스트로스,13
19760263004132,유산균배양액,14
19760263004132,기타과당,15
19760263004132,구연산,16
19760263004132,카복시메틸셀룰로스나트륨,17
19760263004132,비타민C,18
19760263004133,기타과당,1
19760263004133,유산균배양액,2
19760263004133,폴리덱스트로스,3
19760263004133,망고농축액,4
19760263004133,비타민C,5
19760263004133,카복시메틸셀룰로스나트륨,6
19760263004133,구연산,7
19760263004133,합성향료,8
19760263004133,구연산삼나트륨,9
19760263004133,기타가공품,10
19760263004133,치자황색소,11
19760263004133,혼합제제,12
19760263004133,수크랄로스,13
19760263004133,스테비올배당체,14
19760263004133,정제소금,15
19760263004133,정제수,16
19760263004134,합성향료,1
19760263004134,적무색소,2
19760263004134,구연산삼나트륨,3
19760263004134,기타가공품,4
19760263004134,정제소금,5
19760263004134,치자황색소,6
19760263004134,혼합제제,7
19760263004134,수크랄로스,8
19760263004134,스테비올배당체,9
19760263004134,정제수,10
19760263004134,기타과당,11
19760263004134,유산균배양액,12
19760263004134,폴리덱스트로스,13
19760263004134,과.채가공품,14
19760263004134,비타민C,15
19760263004134,카복시메틸셀룰로스나트륨,16
19760263004134,구연산,17
19760263004135,기타과당,1
19760263004135,유산균배양액,2
19760263004135,폴리덱스트로스,3
19760263004135,청포도농축액,4
19760263004135,과.채가공품,5
19760263004135,비타민 C(고시형),6
19760263004135,카복시메틸셀룰로스나트륨,7
19760263004135,구연산,8
19760263004135,과.채가공품,9
19760263004135,합성향료,10
19760263004135,합성향료,11
19760263004135,기타가공품,12
19760263004135,합성향료,13
19760263004135,구연산삼나트륨,14
19760263004135,홍화황색소,15
19760263004135,혼합제제,16
19760263004135,수크랄로스,17
19760263004135,스테비올배당체,18
19760263004135,치자청색소,19
19760263004135,정제수,20
19760263004141,정제수,1
19760263004141,정제소금,2
19760263004141,향료,3
19760263004141,탄산칼륨(고시형),4
19760263004141,커피추출액,5
19760263004141,커피,6
19760263004142,정제수,1
19760263004142,천연향료,2
19760263004142,향료,3
19760263004142,자당지방산에스테르,4
19760263004142,탄산수소나트륨,5
19760263004142,정제소금,6
19760263004142,커피추출액,7
19760263004142,설탕,8
19760263004142,원유,9
19760263004142,향료,10
19760263004143,코코아분말,1
19760263004143,설탕,2
19760263004143,커피추출액,3
19760263004143,원유,4
19760263004143,정제소금,5
19760263004143,탄산수소나트륨,6
19760263004143,자당지방산에스테르,7
19760263004143,초콜릿,8
19760263004143,카라기난,9
19760263004143,카복시메틸셀룰로스나트륨,10
19760263004143,정제수,11
19760263004143,향료,12
19760263004143,향료,13
19760263004143,향료제제,14
19760263004143,향료,15
19760263004143,식품첨가물혼합제제,16
19760263004144,원유,1
19760263004144,설탕,2
19760263004144,커피추출액,3
19760263004144,자당지방산에스테르,4
19760263004144,탄산수소나트륨,5
19760263004144,정제소금,6
19760263004144,향료,7
19760263004144,향료,8
19760263004144,정제수,9
19760263004145,원유,1
19760263004145,설탕,2
19760263004145,커피추출액,3
19760263004145,당류가공품,4
19760263004145,자당지방산에스테르,5
19760263004145,탄산수소나트륨,6
19760263004145,카복시메틸셀룰로스나트륨,7
19760263004145,정제소금,8
19760263004145,향료제제,9
19760263004145,향료,10
19760263004145,향료제제,11
19760263004145,정제수,12
19760487005198,올리고당,1
19760487005198,전분,2
19760487005198,땅콩 또는 견과류가공품,3
19760487005198,식물성유지,4
19760487005198,혼합제제,5
19760487005198,땅콩 또는 견과류가공품,6
19760487005198,기타 식용유지가공품,7
19760487005198,주정,8
19760487005198,땅콩 또는 견과류가공품,9
19760487005198,물엿,10
19760487005198,준초콜릿,11
19760487005198,전분,12
19760487005198,덱스트린,13
19760487005198,난백분,14
19760487005198,밀가루,15
19760487005198,D-소비톨액,16
19760487005198,쇼트닝,17
19760487005198,땅콩 또는 견과류가공품,18
19760487005198,땅콩 또는 견과류가공품,19
19760487005198,기타설탕,20
19760487005198,난백액,21
19760487005198,백설탕,22
19760487005198,코코아매스,23
19760487005198,혼합제제,24
19760487005198,전분가공품,25
19760487005198,식염,26
19760487005198,탈지분유,27
19760487005198,잔탄검,28
19760487005198,카복시메틸셀룰로스나트륨,29
19760487005198,혼합제제,30
19760487005300,유화제,1
19760487005300,향료,2
19760487005300,히드록시프로필메틸셀룰로스,3
19760487005300,전분가공품,4
19760487005300,카복시메틸셀룰로스나트륨,5
19760487005300,식염,6
19760487005300,올리고당,7
19760487005300,혼합제제,8
19760487005300,전분,9
19760487005300,전지분유,10
19760487005300,혼합제제,11
19760487005300,과.채가공품,12
19760487005300,전분,13
19760487005300,기타 식용유지가공품,14
19760487005300,땅콩 또는 견과류가공품,15
19760487005300,홍국색소,16
19760487005300,분말유크림,17
19760487005300,주정,18
19760487005300,난백분,19
19760487005300,비트레드,20
19760487005300,잔탄검,21
19760487005300,물엿,22
19760487005300,백설탕,23
19760487005300,난백액,24
19760487005300,기타설탕,25
19760487005300,땅콩 또는 견과류가공품,26
19760487005300,땅콩 또는 견과류가공품,27
19760487005300,쇼트닝,28
19760487005300,밀가루,29
19760487005300,잼,30
19760487005300,D-소비톨액,31
19760487005300,비타민C,32
1976052300199,콩기름(대두유),1
